,name,info,opentime,lat,lng,address,category,phone,label,station,average_score,thumbnail
742,짚신매운갈비찜,0,매일오전 11시 - 오후 11시,35.1766136,129.1264725,부산광역시 해운대구 재송동 1220,"['갈비찜', ' 매운갈비찜']",051-784-0727,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20180713113953_photo1_2a61cde62164.jpg
743,대나무집,0,매일오전 11시 30분 - 오후 10시,35.1035727,129.0350778,부산광역시 중구 중앙동3가 13-8,"['닭볶음탕', ' 닭도리탕']",051-466-8909,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/52716/53361/52716_53361_76_0_4391_20167581039191.jpg
744,좋은집,0,월-금오후 4시 - 오후 10시|토요일오전 11시 - 오후 10시|휴무일매주 일요일,35.23265,129.0873595,부산광역시 금정구 장전동 416-19,"['꽃목살', ' 고기집']",051-515-7979,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210914093648598_photo_b6325dac86e1.jpg
745,순이네곱창,0,"월,수,목,금,토/일오후 3시 - 자정 12시|휴무일매주 화요일",35.198922,129.098674,부산광역시 동래구 안락동 431-8,"['곱창', ' 곱창구이']",051-621-8899,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20201210112037_photo1_523c47508d99.jpg
746,롯데리아,0,매일오전 9시 30분 - 자정 12시,35.2152213,129.1039592,부산광역시 금정구 서동 195-15,"['햄버거', ' 버거']",051-532-1477,음식점,0,0,0
747,대신왕족발,0,0,35.1106428,129.0208773,부산광역시 서구 동대신동1가 107-5,"['족발', ' 보쌈']",0,음식점,0,0,0
748,정아식당,0,0,35.1197813,129.041004,부산광역시 동구 초량동 167-6,"['돼지국밥', ' 밀면']",051-468-3440,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20191209125308697_photo_4edf91cf4b71.jpg
750,타이백스트릿 구서점,0,"월,수,목,금,토/일오전 11시 - 오후 8시 30분|휴무일매주 화요일",35.2463446,129.0897508,부산광역시 금정구 구서동 414-77,"['태국', ' 태국음식']",051-514-0998,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220206093617_photo1_6c63ee8c6c4e.jpg
751,씨푸드127,0,매일오전 11시 - 오후 10시,35.1355418,129.0873407,부산광역시 남구 대연동 1761-11 회센터건물,"['회전초밥', ' 회센터']",051-643-0127,음식점,0,0,0
752,월매추어탕.뽈찜,0,0,35.1988028,129.0647953,부산광역시 동래구 사직동 69-8,"['추어탕', ' 뽈찜']",051-507-7191,음식점,0,0,0
753,컴포즈커피 동래점,0,"매일오전 7시 30분 - 오후 9시                                            (코로나 4단계 경우 홀 21:00까지 운영)|월-목오전 7시 30분 - 오후 10시                                            (테이크아웃가능 23:00)|금,토오전 7시 30분 - 오후 11시                                            (테이크아웃가능 24:00)|일요일오전 8시 - 오후 10시                                            (테이크아웃가능 23:00)",35.2054087,129.0791868,부산광역시 동래구 명륜동 533-113,"['커피', ' 돌체라떼']",0,음식점,0,0,0
754,더벤티,0,매일오전 9시 - 오후 8시 30분,35.2390538,129.0240141,부산광역시 북구 화명동 2324,['카페'],051-364-4885,음식점,0,0,0
755,명장허짜장,0,"월,화,목,금,토/일오전 11시 30분 - 오후 8시 30분|휴무일매주 수요일",35.2377783,129.0870072,부산광역시 금정구 장전동 222-2,"['중국집', ' 짜장']",051-512-2977,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20191213173445_photo1_bc30be366136.jpg
756,죽이야기 부산광안역점,0,월-금오전 8시 50분 - 오후 8시 30분|토/일오전 8시 50분 - 오후 8시,35.1583909,129.1135497,부산광역시 수영구 광안동 142-6 광안협성엠파이어2 102호,"['전복죽', ' 죽집']",051-751-6233,음식점,0,0,0
757,한어부의고등어사랑,0,매일오전 11시 - 오후 10시 30분|쉬는시간 매일오후 3시 - 오후 5시,35.1619042,129.1566793,부산광역시 해운대구 우동 639-9,"['고등어회', ' 고등어']",051-746-9092,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/53563/53802/53563_53802_80_0_75_201791171030362.jpg
759,목화식당,0,0,35.1018891,129.0185515,부산광역시 서구 아미동2가 2-1,"['떡볶이', ' 튀김']",051-255-7771,음식점,0,0,0
760,우정식당,0,0,35.1356904,129.088452,부산광역시 남구 대연동 1760-1,['한식'],051-628-8222,음식점,0,0,0
761,오정은의올김밥,0,"월-금,토오전 8시 - 오후 9시|휴무일매주 일요일",35.1710445,129.0682007,부산광역시 부산진구 양정동 525,"['김밥집', ' 김밥']",051-866-2351,음식점,0,0,0
762,카펠라,0,매일오전 8시 - 오후 9시,35.1370216,129.0986647,부산광역시 남구 대연동 73-11,['카페'],051-621-6776,음식점,0,0,0
763,땅땅치킨,0,월-금오후 3시 - 자정 12시|토/일정오 12시 - 자정 12시,35.212589,128.9818722,부산광역시 강서구 대저1동 2342-3,"['치킨', ' 생태']",051-973-6669,음식점,0,0,0
764,국제상인 짬뽕족발,0,"월-금,토오전 11시 - 오후 11시|휴무일매주 일요일",35.1042018,129.0357187,부산광역시 중구 중앙동4가 29-10,"['족발', ' 짬뽕']",051-462-1223,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56009/58907/56009_58907_80_0_6853_20161122132550741.jpg
765,바다사랑횟집,0,매일오후 5시 - 오후 11시,35.2322661,129.0887551,부산광역시 금정구 장전동 394-5,"['횟집', ' 꽁치구이']",051-512-7944,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/54243/52898/54243_52898_86_0_943_20161122153253793.jpg
766,삼환축산,0,매일오후 4시 - 자정 12시 30분,35.204861,129.0825862,부산광역시 동래구 명륜동 472-2,"['고기집', ' 뒷고기']",0,음식점,0,0,0
767,한밥구내식당,0,매일오전 11시 30분 - 오후 6시|쉬는시간 매일오후 1시 - 오후 5시 30분,35.1545869,128.9861346,부산광역시 사상구 감전동 132-7,['한식'],051-329-7808,음식점,0,0,0
768,홍콩반점0410,0,매일오전 11시 20분 - 오후 9시 30분,35.2101703,129.0085556,부산광역시 북구 덕천동 414-1,"['짬뽕', ' 탕수육']",051-336-6066,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/57938/52494/57938_52494_77_0_7343_2014111311361545.jpg
769,삼성갈미조개,0,매일오전 10시 30분 - 오후 9시,35.1015093,128.9290333,부산광역시 강서구 명지동 1532-14,"['샤브샤브', ' 갈삼구이']",051-271-0722,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210608080027589_photo_15aff1843b38.jpg
770,칼슘왕멸치쌈밥,0,매일오전 11시 - 오후 9시 30분,35.2056734,129.0657965,부산광역시 동래구 온천동 1236-9,"['멸치찌개', ' 들깨탕']",051-505-2019,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/59316/57827/59316_57827_74_0_8583_2018813313265.jpg
772,천라쿵푸마라탕 화명덕천직영점,0,매일오전 10시 - 오전 3시,35.2087221,129.0088419,부산광역시 북구 덕천동 432-28,"['중식당', ' 마라샹궈']",051-989-1060,음식점,0,0,0
773,밥아저씨김밥,0,0,35.0838994,128.8777231,부산광역시 강서구 신호동 236-5,"['김밥', ' 분식']",051-831-4224,음식점,0,0,0
774,피자헛,0,매일오전 11시 - 오후 11시,35.2484629,129.0908516,부산광역시 금정구 구서동 86-89,"['피자', ' 도미']",070-4282-1007,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/51797/52210/51797_52210_80_0_2284_20184216018895.jpg
776,쭈꾸미가 알고싶다 중앙동점,0,0,35.0982716,129.0217891,부산광역시 서구 토성동5가 10-6 1층(),"['쭈꾸미', ' 철판쭈꾸미']",051-247-0116,음식점,0,0,0
777,제주이마이가 연산점,0,매일오전 11시 30분 - 오후 10시 30분,35.1781928,129.0854042,부산광역시 연제구 연산동 685-36,"['고기집', ' 참숯생고기']",051-852-3373,음식점,0,0,0
778,신흥각,0,0,35.2151894,128.9809962,부산광역시 강서구 대저1동 2380-6,['중식당'],051-972-1646,음식점,0,0,0
779,양돈산업,0,월-금오후 4시 30분 - 자정 12시|일요일오후 4시 30분 - 오후 11시,35.1741728,129.174288,부산광역시 해운대구 좌동 908-2 2층,"['고기집', ' 삼겹살']",051-703-6768,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200330123932_photo1_5a5d883ab05c.jpg
780,아담스테이블,0,"월,화,목,금,토/일오전 11시 30분 - 오후 9시|쉬는시간 매주 월,화,목,금,토/일오후 3시 - 오후 5시|휴무일매주 수요일",35.1558777,129.0641138,부산광역시 부산진구 전포동 680-4,"['파스타', ' 치킨크림리조또']",0,음식점,0,0,0
781,우성갈비화로구이,0,월-금오전 11시 30분 - 오후 10시|휴무일매주 일요일,35.1646479,129.0539484,부산광역시 부산진구 범전동 212-55,"['화로구이', ' 돼지고기']",051-817-5432,음식점,0,0,0
782,아키투,0,"월-목오후 6시 - 오후 11시 20분|금,토오후 5시 - 오전 1시|일요일오후 5시 - 오후 10시",35.0986217,129.0321757,부산광역시 중구 남포동2가 12-3,"['탭하우스', ' 수제맥주']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/2019-08-25-19-09-07.jpg
783,목포주가,0,월-금오전 11시 30분 - 오전 4시|일요일오후 5시 - 자정 12시|쉬는시간 매주 월-금오후 2시 30분 - 오후 5시,35.1021585,129.0341134,부산광역시 중구 동광동3가 33,"['한식', ' 명태찜']",051-231-8987,음식점,0,0,0
784,바이비니,0,"화,수,목,금,토/일오전 11시 - 오후 9시|휴무일매주 월요일",35.1098853,128.9323051,부산광역시 강서구 명지동 3206-17,"['카페', ' 레터링케이크']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211016083746915_photo_43fde11766ba.jpg
785,쑝쑝돈까스 부산지사점,0,월-금오전 10시 30분 - 오후 9시                                            (홀 last order 20:30 배달 21:00)|토/일오전 10시 - 오후 9시                                            (홀 last order 20:30 배달 21:00),35.1501141,128.8348795,부산광역시 강서구 지사동 1188-16,"['돈까스', ' 치즈돈까스']",051-831-1090,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20220301070036325_photo_d3f3f4f9ef19.jpg
786,족스토리,0,0,35.1416391,129.1011804,부산광역시 남구 대연동 110-1,"['족발', ' 매운족발']",051-611-7156,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55591/58758/55591_58758_89_0_5620_20141113125553949.jpg
787,남포갈비집,0,매일오후 4시 - 오전 4시,35.0993347,129.026648,부산광역시 중구 부평동1가 39-18,"['고깃집', ' 갈비']",051-257-9220,음식점,0,0,0
789,본죽,0,매일오전 9시 30분 - 오후 8시 30분,35.1395206,129.1082198,부산광역시 수영구 남천동 251 청운빌딩,"['죽집', ' 소고기야채죽']",051-626-6477,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/54320/54397/54320_54397_74_0_5126_2016111792237300.jpg
790,오니기리와이규동,0,매일오전 10시 - 오후 9시 30분,35.1535152,129.0587623,부산광역시 부산진구 부전동 241-20,"['규동', ' 오니기리']",051-816-0290,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/58888/59885/58888_59885_80_0_4933_2016522151116445.jpg
791,간바레 쿠,0,"월-금,토오후 5시 - 자정 12시|휴무일매주 일요일",35.0992246,129.0359957,부산광역시 중구 동광동1가 1-42,"['이자카야', ' 광어고노와다']",051-244-9114,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200105121343_photo1_c97eb69f6be8.jpg
793,영덕대게시청직판장,0,0,35.1832434,129.0738565,부산광역시 연제구 거제동 457-30,"['대게', ' 영덕대게']",051-863-3572,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/54579/57814/54579_57814_74_0_936_20161114164650349.jpg
794,알이커피,0,0,35.179665,129.0747635,부산광역시 연제구 연산동 1000,"['카페', ' 디저트']",051-851-7900,음식점,0,0,0
795,친절한 근자씨 양곱창,0,매일오후 3시 - 오전 2시,35.1875809,129.0827654,부산광역시 연제구 연산동 723-7,"['곱창', ' 양곱창모듬']",051-323-2587,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20201117053912_photo1_523c47508d99.jpg
797,한양왕족발,0,0,35.1742068,129.0658193,부산광역시 부산진구 양정동 503-38,"['족발', ' 왕족발']",051-862-6377,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/54679/56965/54679_56965_86_0_1612_201722420164217.jpg
798,압구정봉구비어,0,0,35.1181079,128.9604702,부산광역시 사하구 하단동 1157-7,['맥주'],051-920-9592,음식점,0,0,0
799,가마솥복매운탕추어탕,0,매일오전 11시 - 자정 12시,35.0989879,129.0223563,부산광역시 서구 토성동1가 34-1,"['복국', ' 추어탕']",051-247-3618,음식점,0,0,0
800,소문난가야밀면,0,매일오전 11시 - 오후 9시,35.1817095,129.0728164,부산광역시 연제구 거제동 486-1,"['국수', ' 밀면']",051-862-5880,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211102013739_photo1_3a43f1b15625.jpg
802,얼룩개,0,"월-금,토오전 11시 30분 - 오후 8시|휴무일매주 일요일",35.2000672,129.0892498,부산광역시 동래구 낙민동 211-5 2층,"['드립커피', ' 카페']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20211224181939_photo1_3a43f1b15625.jpg
803,배산면가,0,매일오전 11시 - 오후 8시 30분,35.1746913,129.0919785,부산광역시 연제구 연산동 2135-3,"['회냉면', ' 왕갈비탕']",051-851-8993,음식점,0,0,0
805,스타벅스,0,"월,화,목,금,토오전 8시 - 오후 9시|수요일오전 9시 - 오후 9시",35.1700743,129.0692627,부산광역시 부산진구 양정동 363-1,"['카페', ' 초콜릿']",1522-3232,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20190211111948_photo1_37dba9476e15.jpg
806,남자마늘보쌈,0,매일오전 11시 30분 - 오후 10시,35.1860016,129.0832737,부산광역시 연제구 연산동 730-20,"['보쌈', ' 마늘보쌈']",051-853-0090,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55888/55348/55888_55348_80_0_1057_2016121418203644.jpg
807,우산커피 조방점,0,월-금오전 8시 - 오후 5시 30분|토요일오전 9시 - 오후 5시|휴무일매주 일요일,35.1387245,129.0634758,부산광역시 동구 범일동 830-140 103호,"['커피', ' 카페']",051-631-7577,음식점,0,0,0
808,시장통,0,매일오전 10시 - 오후 11시,35.1556577,129.0581568,부산광역시 부산진구 부전동 256-6,"['만두', ' 꽈배기']",051-803-1554,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200531104435_photo1_c96b6d5be2a3.jpg
810,돗가비장어구이,0,매일오전 10시 - 오후 11시                                            (매달 첫째주 일요일 휴무),35.2096758,129.0370026,부산광역시 북구 만덕동 286-4,"['장어', ' 장어구이']",051-333-6661,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/54846/57366/54846_57366_89_0_6319_201841821854812.jpg
811,재첩마을 섬진강,0,매일오전 9시 30분 - 오후 9시 30분,35.1717096,129.1730528,부산광역시 해운대구 중동 175-1,"['재첩국', ' 재첩파전']",051-742-8252,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20190827094551_photo1_e664af45f59e.jpg
812,용철이떡갈비,0,0,35.2082939,129.0373332,부산광역시 북구 만덕동 845-4,"['떡갈비', ' 한식']",0,음식점,0,0,0
813,냉삼집,0,매일오후 5시 - 자정 12시,35.1963824,129.0581367,부산광역시 동래구 사직동 90-10,"['냉동삼겹살', ' 냉삼']",051-502-1502,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/56786/55817/56786_55817_86_0_8111_201881813720466.jpg
814,최가아구찜,0,매일오전 11시 - 오후 10시,35.1667273,128.9821955,부산광역시 사상구 괘법동 523-15,"['해물찜', ' 아구찜']",050-7977-0790,음식점,0,0,https://d2t7cq5f1ua57i.cloudfront.net/images/r_images/55791/54477/55791_54477_80_0_4130_2017527231531649.jpg
815,원카츠 사직점,0,"화,수,목,금,토/일오전 11시 - 오후 8시 30분|휴무일매주 월요일",35.1975428,129.0650885,부산광역시 동래구 사직동 66-9,"['돈까스', ' 안심카츠']",051-507-1333,음식점,0,0,0
816,카페앨리스,0,"월,수,목,금,토오전 11시 - 오후 11시|휴무일매주 일요일",35.1015179,129.035235,부산광역시 중구 중앙동2가 21-6 2층,"['맥주', ' 호프']",051-925-5598,음식점,0,0,0
817,원조아구찜,0,0,35.1993584,129.0612687,부산광역시 동래구 사직동 49-31,"['갈치조림', ' 아구찜']",051-506-6090,음식점,0,0,0
818,채선당 샤브보트 롯데백화점 광복점,0,매일오전 10시 30분 - 오후 10시,35.096715,129.0367482,부산광역시 중구 중앙동7가 20-1 10층,"['샤브샤브', ' 소고기샤브']",0,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20210502043611_photo1_0d48bb7874ad.jpg
819,오오키니,0,"월요일오후 6시 - 오전 1시|수-금,토/일오후 4시 - 오후 9시|휴무일매주 화요일",35.1353611,129.0990791,부산광역시 남구 대연동 63-1,"['이자카야', ' 후라이드']",070-8234-2887,음식점,0,0,https://s3-ap-northeast-1.amazonaws.com/dcreviewsresized/20200510213028_photo1_wP3KozDlpWwg.jpg
